InventoryID,DateKey,ProductKey,WarehouseKey,OpeningStock,ClosingStock,StockIn,StockOut,InventoryValue
567,1095,91,48,2189,2189,1568,1415,2806723.86
568,306,145,30,985,4184,1479,1070,1468897.06
569,431,271,10,3545,2419,870,717,3067029.09
570,476,40,26,549,2837,1119,1661,969542.61
571,583,175,43,835,4150,1861,747,3727768.47
572,730,169,18,1315,804,119,1921,3246911.18
573,769,71,41,1775,2924,1318,377,3942951.0
574,792,219,41,427,1249,1383,1486,4951129.5
575,950,158,35,3086,12,1811,153,796712.1
576,181,280,12,2755,4963,38,1518,4170520.27
577,586,166,9,3667,1715,1492,165,3458143.56
578,960,115,35,1453,3935,470,4,1526391.68
579,760,124,22,428,4299,1355,67,3771650.04
580,835,204,29,2356,3581,2,566,3117421.0
581,214,9,4,2161,2702,1482,1840,2086556.3
582,45,46,2,3330,2853,391,1582,3578967.88
583,467,227,6,2052,197,1225,985,4873542.73
584,789,8,42,2887,1228,219,649,3227152.11
585,567,239,7,1855,3572,335,830,2200986.56
586,314,157,34,1550,1300,267,1234,4818770.55
587,182,18,25,715,4043,1319,1055,1681141.37
588,727,75,3,4103,3447,1170,1079,4645114.1
589,19,127,10,2541,636,933,405,3458424.19
590,746,165,48,3417,307,1828,891,2246857.43
591,771,82,29,3545,1651,170,399,3884310.64
592,1037,83,27,1534,3448,1211,801,1888150.14
593,79,43,41,2177,460,941,1031,3418544.28
594,52,48,22,4935,2361,1484,576,1430092.3
595,687,170,30,1586,4708,748,1516,2019057.03
596,717,19,1,1093,1410,1729,1583,319615.57
597,117,243,36,221,2885,333,1180,1689120.86
598,277,98,28,2808,133,270,1374,758890.29
599,816,48,36,3053,1878,24,932,4336834.73
600,487,33,11,2002,1539,1083,1378,3005997.26
601,348,222,17,425,1282,677,342,550123.39
602,200,127,44,1944,3420,1367,1793,1576189.86
603,489,297,36,4810,298,1828,1417,3519320.59
604,483,147,11,2057,3590,1306,1536,2921998.93
605,516,38,1,4924,1993,1052,870,3835435.95
606,792,148,16,1009,2280,143,1893,3405931.33
607,632,47,50,2284,1566,1765,1610,393652.15
608,872,121,14,3058,1709,446,737,1020626.1
609,788,298,47,2072,3818,1015,793,707961.82
610,591,281,38,4269,4345,133,622,1272446.81
611,836,57,17,3321,792,522,286,4039660.68
612,766,104,28,3731,2688,1515,1285,3193843.43
613,805,228,17,626,2896,990,1571,1035178.45
614,531,56,16,2205,4269,695,323,3763561.37
615,286,125,41,1692,4844,461,230,3314424.43
616,525,220,21,2130,4040,455,1053,455032.32
617,914,228,16,4632,1815,669,1495,3397710.74
618,538,131,33,1776,978,296,269,2376433.31
619,814,104,14,3704,108,1171,50,562401.25
620,739,60,41,3925,3403,1786,1916,2274468.61
621,895,103,24,644,1851,748,1612,1085282.97
622,904,24,17,1717,731,557,603,3590525.76
623,1050,161,31,1422,1856,297,28,206628.99
624,598,232,43,2627,3104,1916,623,130539.14
625,92,39,42,2225,1613,1954,1150,4358400.64
626,908,196,7,3697,1801,706,526,1375215.32
627,521,164,36,1381,3235,1277,1285,32403.37
628,47,223,28,1117,3522,1443,1833,2414666.64
629,491,274,17,2780,580,1790,875,4554480.22
630,976,216,14,660,41,253,197,625387.95
631,603,85,13,2244,1891,33,321,1870857.54
632,460,293,24,3446,3846,753,1704,1943249.6
633,803,6,23,1203,4340,409,817,2678980.6
634,718,190,35,986,3860,736,1046,2953895.11
635,806,36,27,4554,1052,1939,1691,2754918.07
636,405,11,9,4570,1120,972,283,4152722.0
637,148,294,2,2429,3567,1137,449,4201589.74
638,23,171,13,4296,2755,1513,1212,851644.14
639,536,149,20,1096,2127,419,1188,306758.94
640,232,179,1,4048,367,196,130,2206930.24
641,10,195,7,984,880,476,964,2092228.07
642,757,243,10,1426,4424,633,1253,1685339.58
643,37,35,8,3064,4202,1752,331,4271727.14
644,14,108,36,1209,1865,776,159,3391829.31
645,192,193,33,4624,607,1563,738,3908160.48
646,766,234,14,2731,1814,503,1732,3100635.51
647,143,196,16,2981,1348,1334,1015,71115.96
648,450,287,48,963,1622,1928,1096,1270187.07
649,937,94,45,878,1136,1370,1707,2208957.68
650,792,46,24,192,2460,1678,1062,388738.1
651,336,22,31,1150,474,687,284,3474987.53
652,659,130,7,772,4162,1245,728,700194.99
653,795,211,15,4228,4493,137,740,2176716.12
654,672,125,43,2671,1261,234,1466,4484893.22
655,21,238,1,690,1750,541,590,91260.23
656,753,87,49,3260,3666,1889,893,2036538.39
657,131,47,4,3365,3033,1669,1042,4613753.57
658,533,185,9,1269,4223,1758,1387,4370365.4
659,731,64,48,3837,2888,1768,377,750499.15
660,75,55,46,4344,10,1067,1857,620957.93
661,3,172,2,4603,708,345,637,4682724.02
662,406,197,30,3937,4557,781,1040,2209344.92
663,872,241,11,2734,2471,1426,1005,1139701.55
664,835,150,2,4924,1879,1129,1862,3505292.47
665,926,119,22,829,2527,486,1693,2723690.84
666,652,37,22,2499,3925,818,924,4997840.94
667,38,63,11,3154,944,1362,891,3611100.51
668,499,163,3,1907,675,1004,1490,1145277.35
669,31,50,8,1862,1082,1043,0,872649.39
670,340,215,13,1493,475,1231,1761,4375982.74
671,231,203,28,3074,4,1604,109,3973025.42
672,854,132,44,3953,2630,1454,173,4384368.75
673,39,253,29,352,3882,1688,537,2604371.74
674,1017,49,19,4213,2682,1849,1628,2679754.77
675,848,206,21,3687,3759,1714,1886,460003.58
676,1089,62,39,3146,1888,681,124,340477.7
677,181,174,47,1817,1635,100,135,2616780.19
678,713,94,38,97,1964,142,1107,1982492.16
679,324,255,44,3596,4868,377,1413,4157117.85
680,668,186,36,4548,133,766,64,1398994.86
681,394,298,41,941,2911,497,1421,57730.19
682,788,273,50,1102,1065,1978,1052,3725404.03
683,1019,276,39,4193,2933,320,1624,3146302.62
684,65,207,25,2191,1853,586,1043,4408902.88
685,236,147,15,3787,897,366,1039,2410442.36
686,21,116,3,1904,415,54,1234,3479817.58
687,383,225,28,4419,3200,90,1124,4638868.05
688,528,73,11,4232,3716,1479,1857,3070126.7
689,335,99,12,1649,612,657,1645,3138474.83
690,404,164,32,1839,879,388,975,437197.12
691,1042,39,4,463,1875,1647,106,4582999.28
692,281,250,12,995,3176,902,1806,145982.45
693,643,89,6,1380,3118,1459,317,3609657.61
694,466,22,25,3969,1283,429,1723,3345481.48
695,29,241,32,1647,2228,1001,321,569074.01
696,637,70,26,4725,4823,726,1047,2218722.46
697,107,189,44,4789,4230,1023,463,3519295.73
698,210,20,48,719,1025,1723,168,402948.43
699,115,74,23,2954,4856,1629,517,2428113.2
700,839,192,32,2252,3583,920,1779,449172.03
701,777,278,45,1403,3039,1019,1901,1937382.5
702,921,77,38,556,3018,1232,11,3858888.92
703,790,265,2,3538,1617,558,157,1039473.47
704,147,228,46,3793,2958,87,428,350783.96
705,1009,90,46,1059,367,1128,1260,1755549.28
706,426,44,6,926,1815,1529,75,3574408.51
707,522,173,31,251,3599,988,1642,3294256.89
708,480,144,25,1370,347,1638,1051,2099527.38
709,912,46,39,1038,3437,1368,1599,2396549.79
710,99,123,37,1784,2998,522,996,627957.9
711,11,93,16,979,432,1987,1796,789436.65
712,1018,242,27,1004,773,627,410,2159755.91
713,284,208,17,4884,1423,717,522,2147623.14
714,749,71,6,1840,1765,102,467,4507974.18
715,990,286,33,3444,3843,326,434,181497.7
716,312,212,22,774,4513,1277,1504,2056369.47
717,1048,121,7,4771,4775,1349,942,181882.79
718,1016,215,38,3475,2053,733,257,3681144.32
719,42,94,39,1502,127,1605,1610,975389.8
720,436,265,27,4108,4679,150,833,4415943.86
721,481,294,23,2165,885,1616,731,627909.3
722,690,107,42,2782,2949,119,1512,295160.06
723,303,24,19,4406,4905,267,1140,3965524.29
724,614,299,11,2187,3051,1606,1831,3988320.91
725,52,4,19,4645,572,634,70,3623399.38
726,82,262,9,1835,3174,1073,1968,1930487.69
727,337,293,50,428,3368,1076,1105,547053.88
728,751,106,39,498,4844,274,1994,3435032.98
729,733,243,24,4910,413,809,165,4409596.82
730,1039,9,20,2654,3871,1092,475,3003229.87
731,1079,166,18,3372,845,1852,970,4946980.21
732,74,200,40,4106,79,1445,416,3031629.28
733,335,263,8,1165,3492,50,1467,152854.77
734,486,199,11,4216,1590,595,518,2151877.3
735,918,270,8,4781,3932,1723,211,87362.91
736,79,181,36,4175,4344,8,968,1309731.22
737,1011,108,13,1404,4248,1071,603,4247624.91
738,954,183,1,1748,3134,1479,222,2269976.73
739,1018,271,46,30,4537,1113,295,3466835.05
740,951,90,40,1871,1092,407,1600,2751440.65
741,852,105,32,4358,1159,1935,459,3795101.98
742,396,175,27,2973,2913,245,1470,3366784.15
743,592,98,9,3420,2385,1083,1741,3054700.26
744,802,34,7,4021,2524,1,1164,2767857.79
745,567,43,46,3925,2218,408,1319,1662456.94
746,681,3,6,3620,1963,246,68,4155441.99
747,468,144,45,56,3652,1207,430,1678723.27
748,408,165,17,636,236,1775,59,4856169.68
749,506,137,41,1660,2617,1687,916,1537865.24
750,862,252,45,12,1238,314,1031,795294.19
751,148,266,13,989,1032,690,1495,3288445.16
752,25,63,50,740,58,1966,1506,4922642.79
753,965,299,26,322,4497,1723,1607,2253332.91
754,373,85,9,2900,4158,539,578,125237.91
755,437,41,30,3616,4925,227,456,1591902.35
756,634,99,32,2272,4799,1336,612,988687.5
757,421,54,46,519,2950,1624,445,1481455.53
758,405,182,20,1662,4598,1858,1208,3130461.75
759,465,259,15,2239,4900,1475,197,2660585.26
760,705,217,35,200,4818,1185,827,3189397.21
761,102,256,16,4362,1001,540,95,3297705.64
762,165,135,46,3612,2048,1537,644,3496260.04
763,227,53,34,317,4965,610,1711,2812475.82
764,60,264,41,4154,2099,1570,1004,4364901.76
765,68,23,39,56,3827,1419,761,3258584.3
766,370,118,43,2601,3644,206,152,2811806.07
767,984,30,46,1759,3791,417,1920,613833.23
768,462,36,9,4619,817,461,1318,1833683.75
769,94,194,25,1353,722,1805,210,1039809.73
770,429,153,1,735,4271,142,784,1853913.61
771,3,205,19,2007,4094,846,1168,3341614.78
772,470,22,13,238,2571,104,383,3966924.61
773,529,266,11,144,3944,1939,123,2295322.46
774,930,300,47,3312,2941,12,1586,2025090.21
775,140,2,4,4932,2724,73,1716,3420259.1
776,849,236,15,527,4270,1051,74,3109103.98
777,453,22,40,4700,1519,356,156,2951802.61
778,786,266,12,2296,4388,372,1255,3692999.34
779,773,5,23,2282,3861,937,708,2872519.42
780,123,278,5,4264,1346,584,580,1503660.68
781,967,226,35,3538,414,1570,1737,4548222.14
782,1029,158,23,3453,4465,302,471,1878299.23
783,978,112,15,1860,1739,105,1887,3419707.07
784,741,187,5,3752,3105,108,209,1622168.26
785,1035,237,6,2516,1167,1104,921,1875352.78
786,294,45,14,4874,2759,1205,1435,4394754.84
787,1001,300,12,3099,2237,1973,1341,3629208.24
788,370,207,17,4296,1812,1547,1901,4927454.43
789,130,202,47,2116,1373,590,1523,3787163.07
790,369,41,42,2897,4069,1796,229,1339419.34
791,507,19,7,1805,812,512,270,3043453.51
792,866,32,21,3122,2222,81,938,1266977.86
793,80,236,45,613,3500,1615,1888,4781066.1
794,455,5,32,3921,1709,1756,1386,2994656.22
795,378,212,50,3223,4882,1822,1862,4372333.64
796,913,74,9,4701,4683,1079,1054,698750.27
797,871,144,7,4791,3415,1161,1247,2210529.64
798,318,227,10,3557,2420,1010,654,1391444.2
799,140,25,49,1214,3492,1602,1785,4345764.61
800,532,108,18,3224,4061,446,987,14971.14
801,551,159,28,3027,4381,1432,1980,2076792.1
802,533,296,3,3727,4803,773,1085,4399376.1
803,440,121,20,3247,3150,174,1430,793637.48
804,271,183,44,594,2256,694,1587,3023123.21
805,876,106,15,588,4576,1800,1307,276887.1
806,122,67,29,4423,1980,524,1266,1299100.54
807,861,261,14,458,1712,951,1243,4424849.17
808,529,173,31,3391,3777,1967,1948,3627282.17
809,133,264,36,47,542,489,967,1076053.93
810,195,96,48,2048,1902,1983,432,1249126.82
811,393,55,28,1217,3659,560,1455,4220440.95
812,815,242,28,2085,1543,1815,1852,915608.08
813,466,266,4,578,3227,1396,256,2207564.74
814,144,94,47,3055,1224,919,452,1059346.53
815,6,270,47,1817,4083,1487,1207,4438290.32
816,149,213,11,2791,4703,280,1665,240116.51
817,87,292,15,3931,2415,1154,114,10267.26
818,874,107,15,112,1577,277,1094,2992593.79
819,2,166,14,3452,3269,1439,627,1125672.47
820,597,2,2,1596,4965,1530,1062,3568471.01
821,818,297,1,4968,1262,1742,1652,2752426.17
822,922,113,22,484,3262,1326,1877,2912556.07
823,102,77,2,1374,3767,1227,74,1065450.24
824,781,91,1,4640,1888,1816,1872,1791015.77
825,757,110,11,2670,4811,292,1983,3573108.92
826,733,41,29,3461,571,1551,662,4913888.53
827,818,189,1,49,4392,833,1722,3447682.31
828,215,192,41,812,3679,245,92,3817162.27
829,510,87,14,1875,4084,1787,1132,3023980.31
830,741,131,35,1111,448,1519,1530,4524741.54
831,1016,75,3,1095,3200,337,737,430995.59
832,159,147,31,2959,3773,1367,185,430918.78
833,314,148,38,1430,815,762,57,1132522.62
834,629,147,30,4422,2844,1132,1716,246194.14
835,119,256,35,2396,2435,562,1854,149429.32
836,883,188,25,924,1350,1886,671,4514294.5
837,629,103,7,4467,4764,929,1271,155586.96
838,276,151,36,4152,4950,163,1361,1723796.51
839,753,284,41,1634,2697,587,1770,1020493.49
840,1049,119,36,4990,3570,1346,1368,4078386.53
841,585,287,34,230,4805,445,1901,345225.47
842,672,300,5,667,336,656,1248,195140.35
843,597,226,43,3889,4676,1228,622,2451028.18
844,496,141,16,3798,2200,866,198,1607374.68
845,575,71,10,2690,3309,1960,596,3675879.87
846,758,243,41,1021,4609,223,642,1627077.49
847,725,275,50,2734,3224,52,871,2918765.85
848,63,7,48,2854,1170,595,750,4727405.55
849,165,144,7,1003,3193,979,601,52094.63
850,12,22,22,3530,1370,307,1779,3636456.06
851,455,216,13,3383,1419,206,638,2506297.74
852,965,200,45,4587,236,912,1931,2510599.35
853,368,239,6,3810,739,253,1955,2748402.86
854,217,171,24,2314,1661,488,775,1308480.38
855,701,270,2,770,2532,799,1080,4843313.38
856,672,29,11,3604,619,1985,1725,3629907.9
857,820,238,4,1160,3141,745,1232,3711625.49
858,1058,80,35,4549,587,554,555,522861.99
859,568,201,41,2196,1805,1807,983,4595032.93
860,111,238,6,1321,2796,1272,1864,767219.06
861,756,183,43,4204,843,369,131,2909312.61
862,124,13,31,3975,2832,891,1133,3716329.91
863,603,299,26,4234,4125,857,1487,3979690.0
864,282,272,11,4025,113,1487,915,4959892.16
865,574,23,31,468,2970,1504,1285,680299.57
866,999,237,18,2239,1527,1598,740,154807.27
867,371,279,45,2193,3947,1372,473,4455940.51
868,349,34,40,3868,496,1591,1684,3890630.05
869,1062,228,22,1301,2964,1732,231,1479093.49
870,967,162,17,1285,1037,1921,668,1425823.11
871,1000,283,46,1285,63,1218,120,3340369.69
872,545,108,3,4290,1765,1321,1982,3243011.81
873,338,223,44,3487,201,1406,1777,1869306.88
874,365,284,26,1258,1266,1543,513,1449963.27
875,435,83,48,3574,3058,1791,1889,723773.29
876,941,247,28,2140,1717,819,151,4005882.43
877,189,293,11,4748,4133,395,979,2673137.29
878,918,290,45,567,610,721,848,4946794.56
879,723,146,7,2600,323,1055,208,4805971.58
880,990,217,12,3094,527,314,252,2644137.45
881,242,76,14,1349,2007,323,259,3630929.1
882,908,123,17,1256,4572,522,293,501073.68
883,793,181,20,3320,126,1543,348,1815221.68
884,790,206,1,868,2113,1499,154,1062169.58
885,756,251,28,2973,3805,1392,402,3340924.67
886,648,124,45,553,3190,105,980,3551796.8
887,540,153,17,1750,3402,10,801,4999522.09
888,459,137,47,4794,3739,794,1548,2301785.75
889,682,236,39,305,4767,1610,1720,2460751.93
890,577,138,12,1239,216,825,900,3482451.75
891,36,261,21,271,836,1086,561,4615070.36
892,235,187,7,4905,1325,86,197,2725051.69
893,140,159,24,2877,4826,720,1311,4979507.41
894,1009,101,40,4346,4622,305,732,2152393.31
895,139,155,3,4208,313,475,745,1982566.11
896,402,272,47,2277,410,230,74,141846.31
897,694,146,14,3675,3990,1180,1334,886371.63
898,834,203,48,2115,3454,1282,1696,4991789.95
899,63,106,9,14,1725,628,538,3443650.12
900,373,175,45,3641,1261,1840,1030,2522884.44
901,165,300,20,2567,439,485,1594,3441042.61
902,97,300,43,2854,102,1019,1750,485596.57
903,1070,70,38,3808,3370,313,699,3840629.36
904,964,88,41,715,2526,423,1368,4331756.82
905,159,185,4,4410,1624,1654,774,1547726.91
906,856,257,21,1646,4622,803,888,962416.41
907,148,143,7,4421,2534,487,219,4265222.07
908,50,285,12,187,3309,719,636,1044424.23
909,591,1,12,2387,290,580,1895,261935.87
910,24,46,15,3424,544,1900,853,3861119.71
911,414,177,15,294,1331,630,1936,406495.39
912,79,49,22,4309,2117,507,1516,217900.27
913,199,116,2,4366,4678,811,1953,228747.64
914,756,194,23,34,53,1036,1621,2055167.74
915,490,128,31,609,2783,1047,1215,920310.48
916,265,1,33,1914,3137,1736,1715,2585432.25
917,880,159,1,4653,2720,733,777,3737610.77
918,54,63,3,3189,4658,434,961,3382468.9
919,443,99,46,532,643,1337,1611,1584779.54
920,29,283,46,906,4435,613,965,4669011.01
921,282,182,47,4840,1219,1418,145,1349395.84
922,904,73,15,1549,4549,1887,1469,1091793.21
923,397,218,18,3044,2782,1608,643,3808173.89
924,942,39,34,4113,1331,1297,41,438291.63
925,615,261,8,1819,3421,1542,485,4074060.45
926,919,81,37,1978,594,213,470,2395040.87
927,180,108,30,2462,1275,1740,1704,1209178.41
928,342,111,47,1078,1981,1372,1553,2727866.78
929,514,258,34,3751,4061,1919,1825,2936544.94
930,174,52,2,3065,2356,961,205,3028757.52
931,904,197,45,4898,4977,1207,1204,1073741.56
932,812,117,40,1531,2342,814,1457,980341.53
933,101,48,36,2084,77,1497,18,2172115.24
934,50,92,7,1800,2220,1296,1459,2637220.36
935,441,187,36,100,4579,1547,511,3793186.15
936,1002,90,34,3199,2210,1998,1919,3722267.01
937,876,61,10,1783,4713,705,489,1691095.01
938,1026,6,16,3681,694,405,1963,3451331.19
939,97,242,33,3899,1167,81,1348,3649017.55
940,484,258,42,4136,4565,1452,707,2126634.8
941,12,185,29,179,4924,530,398,172748.18
942,853,114,34,2278,1784,572,232,3378978.5
943,754,64,32,1513,4284,1607,727,3157923.39
944,1069,45,13,4875,3890,646,1997,4629680.16
945,129,166,34,806,3657,1114,488,1624201.0
946,599,274,7,1594,1143,1429,1249,3549193.85
947,204,290,26,2446,2344,1295,1124,1861834.49
948,947,255,28,1552,183,1559,872,4267672.9
949,1055,265,38,3738,1585,978,1693,1820163.75
950,297,22,34,3408,3928,573,1473,4348219.38
951,150,37,10,2084,467,86,458,3823953.32
952,859,114,9,4741,3217,377,1078,1569827.49
953,1096,203,41,1944,2764,1342,587,1775467.23
954,861,221,15,4400,2364,1056,353,1219002.16
955,1081,228,9,4788,1762,834,1593,1983610.92
956,1013,16,7,3740,1647,1979,377,1585961.18
957,184,297,35,4253,4634,1960,6,4533502.64
958,308,58,49,350,3248,1455,386,1143123.32
959,836,121,42,4400,4359,392,1905,4034174.82
960,878,271,27,1678,2054,307,1411,4193227.15
961,157,10,21,587,2506,1701,595,867666.03
962,634,250,18,1605,282,1194,753,515697.47
963,420,128,41,2544,4559,1386,1013,2907144.32
964,590,159,49,3298,444,1252,868,2326355.62
965,1047,50,42,3967,1443,1604,1773,2933138.6
966,38,100,27,1918,1377,1994,494,2910751.71
967,209,157,9,4746,981,1025,1104,795710.5
968,782,204,5,403,3125,108,631,930210.13
969,645,247,48,1168,604,79,1697,618441.76
970,660,90,45,4904,2641,1461,501,515678.6
971,160,219,31,2250,4131,1542,602,2468671.49
972,784,255,38,1031,1595,838,1152,929856.07
973,667,68,33,347,4847,417,395,4081782.18
974,1011,102,13,161,2302,382,1370,4678350.51
975,554,34,17,3286,1186,537,428,867428.33
976,7,161,9,2900,2586,1718,751,3838342.91
977,969,275,49,1272,2714,323,608,3217296.41
978,390,64,41,1389,905,862,1010,682427.66
979,778,58,29,907,849,495,479,2301790.29
980,381,119,34,15,2240,486,492,2965482.82
981,401,188,41,2701,899,473,1893,2899914.68
982,540,287,36,1073,657,1918,1781,3397062.61
983,312,278,41,3526,2161,375,176,3380468.16
984,129,289,25,2033,3505,1132,1761,818468.41
985,133,211,41,2314,194,1751,1287,4975425.39
986,384,220,26,3343,1133,1465,222,3053146.18
987,769,253,2,1586,4241,746,755,2646811.57
988,710,34,48,4484,4008,782,1246,2344071.57
989,634,237,6,776,4994,1811,1947,1012179.15
990,964,125,49,1822,2899,884,696,1725757.78
991,422,66,43,566,4969,180,425,3396190.24
992,838,99,35,2975,992,965,1834,211694.22
993,402,96,17,3151,2827,239,1240,2994805.65
994,425,210,41,1064,3817,1719,1881,3399465.93
995,435,72,35,171,940,5,1114,1035456.63
996,688,78,32,2038,3869,1762,1049,1197399.72
997,201,213,40,3652,1811,965,1910,3581203.44
998,500,218,6,1363,4954,1106,1940,3753515.8
999,138,138,12,3496,1553,1608,821,2355987.64
1000,555,122,25,2926,4397,1298,1807,976806.52
1001,608,97,39,2525,1194,362,851,4781347.28
1002,226,229,32,3027,4189,42,284,4664284.38
1003,1037,38,13,4258,329,1498,230,725999.14
1004,302,234,26,4835,1695,1418,1462,1572852.71
1005,125,235,2,3875,3513,1410,281,2562181.41
1006,858,62,41,4911,1223,850,231,3418813.04
1007,1066,52,50,4663,3940,1768,94,4466611.0
1008,1045,48,5,3249,3480,1076,744,436422.34
1009,557,47,25,4944,3910,1369,1777,1943733.13
1010,95,51,47,4128,2501,1313,656,176651.82
1011,1036,9,14,4052,3683,1700,1195,3941730.34
1012,265,243,7,4848,1489,1496,665,3549120.19
1013,570,105,40,3259,3146,1849,490,862099.55
1014,133,20,45,4445,3701,1101,287,1036195.26
1015,25,29,20,1011,2068,1012,574,1789214.6
1016,314,7,13,2266,714,1111,174,3891501.12
1017,1060,19,32,1479,4958,755,42,1477743.1
1018,325,162,14,4884,4259,1345,531,1443080.52
1019,715,244,26,2991,2777,762,37,4098301.01
1020,114,94,5,3527,3608,539,1294,1497319.83
1021,1067,193,46,1651,1136,712,331,1405271.53
1022,12,47,37,4230,3791,921,1055,2653706.7
1023,172,11,5,816,1386,1424,1441,785063.63
1024,156,100,13,3553,338,922,1006,500097.85
1025,44,234,27,2657,2567,1106,343,4226804.09
1026,894,192,19,4503,4588,1255,271,890744.75
1027,1066,30,10,3744,1611,182,24,801373.11
1028,632,189,36,4351,1977,1101,870,3613015.71
1029,558,54,12,2227,3551,874,346,457870.96
1030,49,48,16,4192,856,1278,1389,250073.26
1031,637,22,4,4402,4004,1674,881,4934540.28
1032,336,129,37,409,2657,462,176,2871400.3
1033,747,81,27,700,4309,1775,1941,2104289.27
1034,380,15,5,3711,2440,1079,396,2428560.04
