ShipmentID,DateKey,CustomerKey,ProductKey,VehicleKey,DriverKey,RouteKey,WarehouseKey,ShipmentStatus,QuantityUnits,ShipmentWeightKg,FreightCost,Revenue,DeliveryDelayDays
347,965,397,190,14,193,79,2,In Transit,491,4918.47,20930.56,4492.51,4
348,661,69,16,1,35,83,34,Delivered,479,1494.59,19672.21,12495.54,2
349,710,23,21,97,163,55,1,Delayed,157,3696.9,45944.83,32133.71,5
350,396,190,16,83,67,79,46,Delivered,363,322.41,49689.47,55662.75,2
351,912,248,269,73,132,73,2,Delayed,358,1600.87,19500.91,44103.39,1
352,1005,486,33,37,24,77,42,In Transit,109,1622.83,48145.72,25753.78,4
353,317,415,182,49,94,50,36,Delayed,195,1310.08,6921.6,6781.69,0
354,681,309,69,112,96,29,4,In Transit,299,4881.98,10386.96,34141.27,3
355,495,376,52,12,113,58,28,In Transit,2,4723.27,22019.79,72655.77,0
356,556,145,65,5,84,26,23,Delivered,434,1968.78,19436.49,14329.75,1
357,610,384,300,70,164,23,39,Delivered,9,1860.11,11880.94,69108.48,0
358,109,305,228,116,56,17,20,Delivered,189,2439.42,24051.1,61810.28,4
359,372,177,222,119,4,5,37,Delivered,499,2140.54,36827.11,45341.72,5
360,855,195,272,11,168,59,44,Delivered,231,1513.54,8260.28,37045.28,1
361,616,410,18,115,171,16,12,Delivered,478,1320.47,18509.34,52907.05,5
362,768,13,218,53,58,94,32,Delivered,462,4653.43,2018.11,60602.41,2
363,206,364,273,102,62,21,38,Delivered,48,1007.0,47780.82,62606.62,4
364,847,166,173,55,135,5,31,Delivered,212,1991.49,38163.0,56255.9,4
365,43,150,56,74,137,58,18,Delayed,14,3459.06,16627.39,29964.98,1
366,865,341,9,79,22,26,29,Delivered,375,4865.99,9108.03,2930.68,5
367,785,413,283,50,4,43,34,Delivered,86,3549.76,26757.08,39326.91,3
368,476,45,293,53,128,94,29,Delivered,283,2720.74,11606.68,12330.66,4
369,83,174,22,103,164,59,27,Delivered,207,2320.55,27359.4,36591.17,4
370,190,167,72,55,198,86,31,Delivered,282,3225.96,20648.5,37245.79,3
371,800,197,172,92,195,58,48,Delivered,271,3433.67,27996.89,41316.87,0
372,936,206,123,3,35,2,34,Delivered,351,4964.42,27106.53,75209.47,5
373,251,82,91,120,33,44,17,Delivered,395,1749.95,763.02,50717.42,1
374,291,68,224,16,135,76,20,In Transit,398,1066.12,35180.21,4111.94,3
375,326,97,292,45,105,91,31,Delivered,260,2128.83,29578.25,58989.22,0
376,837,167,252,81,183,26,31,Delivered,227,1234.92,30450.04,55452.35,3
377,508,404,298,36,121,44,39,Delivered,443,235.48,13996.11,62912.24,4
378,731,77,256,19,175,89,21,Delivered,352,4836.65,47707.54,30716.45,0
379,72,484,13,4,190,19,7,Delivered,292,310.15,19001.97,73022.86,0
380,641,237,118,59,195,49,32,Delivered,306,2409.87,12583.26,54714.37,4
381,940,196,178,89,64,91,12,Delayed,32,2392.32,2086.53,13966.46,2
382,608,291,161,91,121,81,23,Delivered,123,931.02,29969.15,55870.15,2
383,566,136,95,12,171,57,43,Delivered,334,2889.68,41793.81,34564.09,1
384,54,308,168,63,18,6,49,Delivered,98,4122.94,9985.81,32578.42,2
385,528,296,87,56,3,23,43,Delivered,244,4382.45,34228.99,6897.49,3
386,611,377,3,27,59,82,40,Delivered,443,1832.46,711.39,54123.56,4
387,193,369,16,68,116,43,6,Delivered,451,974.98,29947.11,28231.38,3
388,58,367,130,24,190,44,32,In Transit,293,2537.28,3999.07,45786.88,0
389,129,36,23,81,39,66,38,Delivered,433,613.2,44894.98,71443.34,1
390,706,390,98,120,64,45,15,Delivered,279,4252.06,14643.27,30208.88,3
391,852,248,158,26,81,19,26,In Transit,420,2304.09,24766.3,17088.27,2
392,8,254,239,82,60,4,20,Delivered,342,4449.16,19872.01,44248.49,4
393,29,214,10,22,105,97,12,Delivered,434,193.18,29140.93,79612.72,2
394,947,252,22,70,170,98,41,In Transit,244,4230.34,16023.07,36068.6,4
395,131,70,184,19,109,96,45,Delivered,496,1301.75,46297.61,38356.81,2
396,188,234,217,101,5,57,47,Delivered,374,4777.72,16596.35,2461.34,5
397,709,484,214,34,46,82,47,Delivered,108,390.36,26408.07,29859.52,2
398,212,329,158,11,132,9,26,In Transit,1,4193.54,20357.75,78412.13,1
399,276,16,210,120,14,48,30,Delivered,254,2671.64,11918.44,36801.98,3
400,243,487,133,88,11,36,29,Delivered,127,974.48,49529.26,6712.65,4
401,987,174,53,45,188,67,30,Delayed,228,2158.84,33878.88,62445.07,2
402,685,187,229,37,22,18,13,In Transit,306,1521.08,25852.86,69821.51,2
403,171,294,183,23,106,40,41,In Transit,270,1195.19,32582.65,56633.01,5
404,653,225,23,40,5,89,43,Delivered,58,3109.94,25727.15,24254.14,5
405,188,274,106,43,181,66,22,Delivered,209,3378.64,37932.0,26113.95,2
406,52,12,91,4,140,65,43,Delivered,253,536.79,11152.76,50517.12,0
407,111,310,119,82,149,88,41,Delivered,254,3627.72,49400.84,57399.95,0
408,877,219,138,94,79,24,17,Delayed,143,2417.63,15132.91,60049.6,2
409,1067,431,120,15,24,53,23,Delivered,315,2652.79,20290.8,70220.87,5
410,211,1,161,101,13,42,25,In Transit,91,3719.88,48479.85,51648.65,0
411,858,399,208,23,96,53,6,In Transit,256,2161.91,13159.79,46780.72,3
412,627,111,155,12,26,62,37,Delivered,121,2969.78,8871.1,37090.63,5
413,1050,475,263,68,40,62,26,Delivered,239,2567.63,31450.48,70752.96,1
414,299,464,155,68,26,68,21,Delivered,209,598.11,48258.05,30088.76,3
415,924,277,286,52,173,35,35,In Transit,130,2141.38,49633.33,24131.15,2
416,137,129,259,41,30,99,6,Delivered,89,4181.52,12300.48,67349.29,5
417,1044,93,157,105,64,57,22,Delayed,328,154.82,15473.55,31927.62,3
418,440,451,14,78,111,61,17,Delivered,447,172.84,39483.0,71910.99,3
419,211,396,77,59,73,12,11,Delivered,266,4646.4,8150.8,54185.56,2
420,752,380,220,58,88,49,4,Delayed,156,4101.68,16610.7,74765.37,3
421,435,412,232,120,124,87,44,Delivered,122,22.66,27891.38,11739.64,2
422,780,39,294,59,166,22,10,In Transit,186,4673.05,12476.28,15140.23,4
423,439,421,142,72,146,90,17,Delivered,420,1492.23,1759.16,75952.38,3
424,666,479,251,23,137,68,38,Delivered,370,2255.17,1460.7,63948.38,1
425,1066,316,296,1,184,71,18,Delivered,488,1180.68,48587.72,45940.21,5
426,411,159,140,56,128,23,19,Delivered,419,888.48,24526.03,68299.19,5
427,806,186,142,75,38,95,22,In Transit,250,618.39,48616.6,56935.25,5
428,610,481,129,91,149,7,15,In Transit,80,3485.85,19270.23,39318.54,0
429,427,353,18,4,71,22,44,In Transit,209,75.21,41040.6,56857.52,3
430,902,256,243,29,140,40,19,Delivered,114,1947.53,7421.22,33688.62,0
431,942,239,164,17,36,19,25,Delayed,52,2275.09,3234.64,76376.68,1
432,742,104,96,49,122,53,37,Delayed,65,1468.13,17878.23,39918.6,3
433,328,395,28,83,11,30,18,Delivered,86,1255.11,2496.81,11369.9,5
434,52,366,230,109,128,26,12,Delivered,196,3074.64,24583.69,29892.84,0
435,376,29,25,51,195,41,32,Delivered,188,4142.25,32124.65,49256.49,5
436,263,89,175,49,27,22,26,In Transit,27,2530.6,6320.44,33329.43,5
437,267,375,161,24,191,61,26,Delivered,102,3560.35,21433.32,76548.28,5
438,359,397,30,116,199,73,47,Delayed,149,3657.15,45598.98,76574.17,3
439,652,51,165,44,194,46,42,In Transit,75,4537.2,28505.86,49254.2,3
440,46,364,208,116,74,58,28,Delivered,31,3669.19,25004.19,1829.96,1
441,600,438,102,110,195,29,25,Delivered,452,1358.21,32389.92,35100.38,0
442,720,147,106,118,81,96,30,Delivered,343,953.22,44386.79,51809.89,0
443,601,314,69,41,107,53,41,Delivered,44,4540.97,40321.63,72262.56,0
444,381,36,8,57,65,18,38,Delivered,359,3834.24,13059.88,17218.28,2
445,118,284,123,108,162,31,14,In Transit,484,3128.58,2171.17,7760.72,3
446,116,452,101,56,127,32,1,Delivered,24,4741.38,15173.0,56153.9,3
447,260,387,1,32,34,9,33,In Transit,267,3367.16,45095.32,20730.28,4
448,305,486,7,31,64,94,11,Delivered,37,3178.18,22318.99,70669.67,1
449,7,101,111,113,17,37,35,In Transit,396,4345.13,37600.84,69378.02,1
450,366,107,186,16,179,96,21,In Transit,190,3942.29,38845.96,45024.18,2
451,523,345,216,32,105,8,22,Delayed,53,1484.62,31086.28,39448.91,0
452,429,425,123,108,184,24,5,Delivered,489,2499.72,9776.62,4468.39,3
453,791,291,201,42,89,68,40,Delayed,10,3290.33,26166.42,79661.76,0
454,747,349,8,34,108,52,18,Delivered,438,1183.0,23851.0,19873.74,0
455,367,105,64,99,176,46,37,Delivered,100,3198.05,32176.19,33014.55,2
456,313,221,136,37,190,17,44,Delivered,414,3688.58,41942.08,49767.6,1
457,538,76,186,16,184,21,29,Delayed,143,1327.37,2117.94,33370.57,2
458,921,227,127,85,139,48,18,Delivered,71,1352.49,16642.09,65598.17,0
459,1078,84,49,13,148,9,12,Delivered,32,4966.88,37712.03,6798.55,0
460,865,465,166,120,68,69,21,Delivered,40,1832.02,41238.1,61004.85,2
461,782,76,127,82,162,5,40,In Transit,367,147.26,9426.31,18864.48,3
462,334,249,177,66,42,94,30,Delivered,455,854.25,18078.59,53969.1,2
463,798,255,203,120,169,6,41,Delivered,134,3771.16,25286.99,62995.49,1
464,348,50,157,33,190,72,15,Delivered,300,3370.53,29262.8,65653.89,4
465,273,356,219,105,145,48,35,In Transit,94,4174.95,20074.12,50415.83,1
466,963,458,285,82,12,46,47,Delivered,236,3292.88,35785.84,59903.88,1
467,720,210,289,92,68,97,28,Delivered,190,3040.37,22964.34,59209.17,4
468,500,158,28,101,41,79,4,Delivered,463,3581.81,16930.88,2243.8,4
469,685,328,83,35,142,73,28,Delivered,98,4506.07,21518.49,48490.68,4
470,79,233,112,37,4,63,30,Delayed,176,3605.71,8883.57,25351.44,1
471,622,371,154,76,126,3,48,Delivered,485,540.44,7655.12,38472.44,2
472,947,77,29,40,77,31,50,Delivered,326,3979.79,31328.77,52044.99,1
473,358,223,213,8,74,7,27,In Transit,27,4915.31,20820.22,73882.12,5
474,618,121,102,54,142,16,16,Delivered,124,19.03,47117.5,53659.73,5
475,507,454,214,89,9,92,32,In Transit,306,2461.26,17295.87,33297.58,2
476,576,310,155,7,171,99,12,Delivered,425,186.46,32310.93,31766.39,5
477,244,327,200,2,148,15,44,Delayed,426,4775.99,35155.89,25065.91,2
478,506,341,168,97,1,7,36,In Transit,68,4792.7,39527.38,50249.65,2
479,422,358,238,56,108,99,15,In Transit,143,3151.73,18605.92,54350.97,3
480,217,107,159,97,93,95,19,Delivered,208,2534.35,24514.33,74109.24,0
481,1009,241,193,104,72,38,18,Delivered,207,172.83,39227.51,10148.43,0
482,330,435,167,57,17,8,26,Delivered,85,4832.29,43506.94,75810.17,3
483,650,28,226,49,89,56,11,In Transit,437,4856.11,14599.41,41424.06,3
484,391,192,251,87,20,80,30,Delivered,87,3717.43,12485.84,54216.83,3
485,381,249,280,69,59,98,28,Delivered,25,149.45,17334.3,54840.68,4
486,742,364,221,78,141,1,23,In Transit,444,3981.44,29725.5,13646.31,5
487,820,213,23,8,121,19,15,Delivered,9,2811.94,41708.82,55610.61,5
488,673,21,189,84,77,78,48,Delivered,310,4858.01,32388.97,17475.19,0
489,513,472,272,63,175,19,11,Delivered,32,3412.03,10510.72,27994.96,1
490,949,155,27,82,50,87,43,Delayed,116,4779.76,3062.6,69922.93,2
491,930,27,210,87,94,4,21,Delayed,63,525.53,28029.74,67476.3,3
492,913,77,35,93,168,64,45,Delivered,365,3780.45,38248.47,55811.01,5
493,644,306,198,71,135,98,39,Delivered,325,4414.21,25513.51,13739.28,5
494,427,413,174,88,55,2,31,Delivered,421,3181.6,18642.66,17182.49,0
495,502,423,218,46,51,76,15,Delivered,349,2708.63,10292.07,54432.95,3
496,730,57,56,89,76,23,17,Delivered,277,3876.51,28939.54,23115.22,1
497,71,119,152,78,130,56,25,Delivered,64,4275.48,30772.94,24039.17,1
498,478,476,38,102,14,82,24,Delivered,257,3118.48,41806.06,15436.0,2
499,457,165,198,67,106,96,45,Delivered,199,3676.56,37094.59,32505.81,5
500,189,477,9,117,145,51,36,Delivered,70,2002.53,26012.43,10735.03,5
501,291,64,178,46,77,81,33,Delivered,339,1743.22,40572.75,56378.01,5
502,920,48,176,78,129,31,44,Delivered,252,1024.16,6111.37,1330.73,2
503,292,150,261,67,119,58,4,Delivered,296,3127.47,12324.68,3797.11,5
504,756,484,84,42,111,36,1,Delivered,14,4090.18,37788.1,63660.0,4
505,377,158,139,64,1,90,38,Delivered,6,3319.16,21369.52,11707.49,5
506,508,156,242,73,111,12,11,Delivered,187,1965.14,28903.13,66232.55,3
507,528,151,155,53,26,35,21,Delivered,9,4936.2,43222.72,2438.67,2
508,559,225,221,71,116,80,25,Delayed,480,35.83,46457.82,13541.37,4
509,1055,260,135,90,174,4,50,Delivered,247,1552.9,46460.68,39600.14,2
510,260,387,188,7,13,28,28,Delivered,200,4841.07,18078.55,32826.86,0
511,421,256,178,7,34,33,50,Delivered,105,1929.98,31130.99,38749.35,2
512,304,61,67,108,62,74,6,In Transit,470,3102.65,31270.82,78928.01,0
513,942,352,69,36,73,31,46,Delayed,200,1202.24,14658.89,49520.51,4
514,1063,260,77,116,51,78,6,Delivered,364,3451.6,23155.49,12509.32,4
515,542,321,12,13,41,5,22,Delivered,446,3245.39,21140.43,15254.01,2
516,1090,396,283,67,55,10,15,Delivered,290,3087.56,34297.89,62695.17,5
517,108,397,246,20,156,25,33,Delivered,113,1883.28,30096.2,26586.41,0
518,268,162,237,73,94,41,17,In Transit,393,4781.87,45448.74,49799.88,5
519,222,380,252,53,189,17,12,Delivered,458,3219.83,12864.38,33305.19,4
520,693,443,207,86,135,61,31,In Transit,278,468.8,30215.75,7757.14,0
521,255,349,108,52,2,84,35,Delivered,127,3683.33,35158.35,79703.85,4
522,253,457,209,109,2,60,34,Delivered,77,1601.16,3439.97,33704.69,1
523,257,31,293,97,156,33,32,Delivered,426,1654.09,31993.48,11877.11,3
524,383,71,113,61,54,9,23,Delivered,499,1132.93,29906.03,66332.63,4
525,442,397,15,87,94,50,38,In Transit,483,3241.62,16301.53,38415.58,5
526,599,438,83,87,58,31,5,Delivered,200,4779.29,49252.17,10768.38,3
527,390,2,65,102,175,5,40,Delivered,461,4094.1,20668.62,46654.91,4
528,582,417,3,116,61,46,2,Delivered,227,4620.89,9126.26,59779.3,3
529,1068,50,236,90,104,93,31,In Transit,349,4654.09,27921.02,27038.47,5
530,598,135,129,96,168,4,12,In Transit,254,12.72,18286.59,40695.0,1
531,19,146,247,61,18,31,39,In Transit,202,3123.51,11993.84,70645.75,2
532,607,179,235,56,142,4,46,In Transit,414,4650.79,17128.05,30644.27,2
533,33,264,30,92,25,18,42,Delivered,123,2759.29,36840.97,74449.09,4
534,862,311,71,94,138,82,20,Delivered,454,3402.53,15321.77,21647.92,2
535,155,204,148,40,100,34,14,In Transit,285,2186.48,29021.56,39186.72,4
536,905,299,93,81,48,48,11,In Transit,294,4260.0,521.34,61655.45,5
537,405,187,283,63,176,63,31,Delivered,5,820.8,6149.51,25703.12,4
538,844,30,217,57,189,14,33,Delivered,263,465.13,37402.42,28033.35,5
539,747,59,238,120,53,90,26,Delivered,395,1866.29,10674.96,53006.88,2
540,271,9,227,82,137,87,2,Delivered,212,399.03,39774.02,39767.4,0
541,770,476,219,89,139,33,31,Delivered,27,712.24,14138.3,26113.06,2
542,172,324,31,4,27,81,35,Delivered,63,791.67,10823.04,38695.03,4
543,274,167,114,26,59,42,27,Delivered,79,29.73,34534.38,22661.04,3
544,259,337,102,95,186,32,5,In Transit,349,4071.43,5376.75,29042.15,5
545,422,395,93,62,141,99,11,In Transit,268,4462.99,18451.82,65877.22,4
546,364,379,207,76,193,43,39,Delivered,443,205.2,4232.18,43839.22,5
547,378,386,229,54,139,57,28,Delivered,314,1168.99,10488.07,35122.81,3
548,580,279,71,112,57,94,16,Delivered,294,1708.73,8249.72,24985.07,3
549,891,191,136,62,195,15,40,Delivered,289,3992.2,40502.34,60460.47,5
550,722,242,284,18,194,50,26,Delivered,419,1170.14,29144.32,68208.25,0
551,881,278,17,10,110,71,24,Delivered,183,1999.18,41112.94,21619.23,2
552,605,445,215,36,106,63,4,Delivered,255,4868.92,49673.99,79778.8,2
553,22,154,244,2,24,70,12,Delivered,59,4139.61,27965.63,50709.26,5
554,383,396,95,60,177,9,18,Delivered,377,502.82,48030.65,70626.41,5
555,134,160,121,89,168,13,14,Delivered,44,1601.11,5289.96,38462.78,1
556,1049,265,6,47,79,18,17,In Transit,304,2886.9,6252.01,57153.26,5
557,503,235,268,73,198,35,44,Delivered,353,3416.01,25212.43,78908.36,3
558,144,453,87,111,84,1,41,Delivered,399,3224.99,6758.11,75593.2,5
559,224,346,189,32,2,88,16,Delivered,228,426.57,45767.81,18281.8,3
560,220,199,103,69,182,36,42,Delivered,365,4966.09,25466.39,59308.77,0
561,179,477,104,51,143,80,20,In Transit,183,918.86,43948.01,20749.02,0
562,433,33,291,67,48,82,43,Delivered,351,883.02,11359.03,77726.43,2
563,265,408,67,81,98,67,28,Delivered,236,1213.24,32880.88,63481.74,2
564,954,89,106,77,182,46,41,Delivered,42,2056.52,13873.7,65390.81,5
565,429,95,248,120,46,37,1,Delivered,409,1607.69,28197.62,75001.83,3
566,416,221,207,67,185,72,16,Delivered,376,2562.56,43464.21,58884.13,1
567,727,69,205,92,183,82,4,Delivered,258,4554.1,14646.91,25828.26,0
568,197,294,83,68,188,29,32,In Transit,82,207.19,23796.96,53234.58,5
569,1077,237,82,82,95,91,29,Delivered,41,1937.72,25921.89,43372.89,4
570,480,395,287,56,158,44,8,In Transit,428,4929.26,31062.41,58722.42,5
571,890,160,37,99,156,93,2,Delivered,306,1243.58,40057.35,21786.78,0
572,925,320,213,14,180,68,46,Delivered,90,4093.47,6519.73,44446.3,4
573,123,328,133,16,97,76,24,Delivered,462,1962.98,27016.38,22958.43,4
574,778,276,115,76,169,77,41,Delivered,327,4551.71,7529.75,58329.49,2
575,348,290,211,75,113,14,46,In Transit,44,3186.59,9445.47,64262.26,4
576,29,367,132,66,21,78,14,Delivered,90,4466.91,24831.35,15072.3,1
577,975,42,154,33,87,51,44,Delivered,187,3175.33,4615.48,76832.37,2
578,35,392,294,13,42,74,43,Delivered,57,4451.94,4823.95,44239.21,2
579,623,66,182,30,13,86,1,Delivered,40,4521.0,9370.87,70687.41,4
580,589,21,147,26,45,9,33,Delivered,60,1501.41,23879.52,21084.01,3
581,1091,335,222,114,90,88,11,Delivered,143,4194.85,9568.83,16311.73,1
582,904,70,282,82,182,81,20,Delivered,331,4201.01,19242.0,75987.62,2
583,520,261,127,13,147,88,15,Delivered,94,3526.83,43495.13,79475.72,5
584,122,246,203,68,155,69,28,Delivered,60,1209.53,46410.64,16810.33,4
585,340,323,118,33,168,34,21,Delayed,117,543.71,27881.33,45415.48,5
586,175,235,61,15,135,65,23,Delivered,66,3092.05,49391.05,57528.37,3
587,597,427,231,17,25,27,9,Delivered,118,3271.33,35421.27,28230.77,5
588,451,272,150,6,177,40,20,Delivered,423,4851.26,7191.8,33342.35,0
589,557,99,145,5,104,8,17,Delivered,218,1993.8,37101.5,40499.0,3
590,1040,329,111,33,164,6,42,Delivered,47,3615.0,33406.29,6155.63,0
591,9,35,167,54,71,53,15,Delayed,397,4396.39,43335.39,47106.37,2
592,334,339,189,16,119,5,44,In Transit,96,3995.11,25305.46,31390.74,3
593,1017,171,49,46,84,54,5,In Transit,365,2024.37,29619.91,58556.99,1
594,327,110,107,24,152,18,46,Delivered,103,1201.13,20042.54,19552.87,4
595,15,482,93,5,189,71,42,Delivered,277,164.78,1354.59,62806.79,4
596,839,295,124,67,92,36,33,Delivered,490,3791.65,30312.29,7484.25,0
597,226,10,140,99,113,97,30,Delivered,270,1927.0,47498.32,25031.63,4
598,113,202,11,91,69,54,16,Delivered,79,2511.79,8704.89,44773.84,2
599,1,404,171,76,52,34,36,Delivered,249,4911.53,9017.15,12672.73,2
600,266,257,36,50,164,32,37,In Transit,150,28.89,20841.98,18368.82,1
601,952,262,130,41,179,51,41,In Transit,362,1381.19,42256.84,13602.86,0
602,306,181,61,89,33,3,49,Delivered,457,4905.59,29560.22,69516.76,1
603,12,430,49,55,53,65,38,Delivered,328,2442.37,25755.24,34436.37,5
604,937,66,186,81,38,85,24,Delivered,74,4688.61,43310.98,57648.12,0
605,420,294,221,113,172,13,25,Delivered,400,4257.75,10428.01,47512.83,5
606,889,161,6,20,5,8,27,In Transit,457,3559.7,47724.35,49487.24,3
607,171,67,300,92,118,44,5,Delivered,94,3570.17,48156.2,74962.34,1
608,134,100,175,50,31,30,50,Delivered,257,28.16,40792.46,27633.59,1
609,965,77,279,35,137,8,49,Delivered,459,1489.51,15087.91,22217.6,3
610,1049,35,204,50,32,58,21,In Transit,418,2207.11,19084.99,35387.77,1
611,658,463,96,79,169,91,43,Delivered,456,2601.42,20469.6,36160.94,5
612,179,45,282,33,5,87,35,Delivered,390,2222.02,8947.97,72216.6,3
613,1080,150,135,67,179,8,6,In Transit,417,2185.24,2762.08,68936.14,2
614,111,491,33,71,54,61,9,Delivered,459,4313.75,3721.17,34019.25,1
615,137,68,82,10,28,79,45,Delivered,394,4848.17,30972.96,62739.82,3
616,232,254,148,105,171,53,27,Delivered,497,4235.94,48435.32,39652.66,3
617,992,17,95,90,12,71,1,Delivered,91,3457.31,4677.19,68727.1,1
618,468,261,170,41,197,76,30,In Transit,125,3682.78,32153.66,13267.42,1
619,732,213,211,40,200,36,15,In Transit,465,3687.96,6453.98,77017.99,4
620,481,313,191,6,17,94,32,Delivered,179,3999.52,29055.08,20955.68,0
621,1092,256,7,33,8,74,20,Delivered,409,284.3,22429.32,24527.36,4
622,814,216,34,16,18,62,4,Delivered,198,378.55,2224.12,1103.71,0
623,994,351,51,24,117,19,34,Delivered,210,491.39,18173.59,26777.82,0
624,323,424,120,120,10,18,48,Delayed,120,4556.36,39394.17,62420.97,5
625,922,286,138,94,39,44,38,Delivered,299,3110.87,10200.73,47951.29,5
626,904,426,106,60,41,20,20,Delivered,170,2279.33,26141.56,75430.14,3
627,606,7,282,74,108,2,47,Delivered,3,3852.32,13157.52,66693.55,4
628,429,497,32,11,44,30,28,Delivered,209,1104.44,46307.01,10871.48,1
629,148,380,124,44,197,51,39,Delivered,111,4026.05,46398.53,69052.2,1
630,850,199,170,86,43,44,25,Delivered,192,1732.56,36464.77,40335.85,4
631,367,91,12,3,175,47,11,Delivered,42,3174.19,34683.61,41725.42,2
632,850,472,168,38,111,43,50,Delivered,438,4937.34,27820.97,73627.18,0
633,1090,147,78,40,176,11,8,Delivered,143,364.03,39352.71,2341.14,3
634,813,425,34,87,19,86,34,Delivered,16,4787.66,49181.3,25355.87,2
635,175,418,209,109,21,42,27,Delivered,436,3840.13,48104.28,1455.18,3
636,588,150,8,120,3,19,44,In Transit,102,2229.92,40532.25,13383.97,2
637,495,52,225,19,104,3,22,In Transit,319,517.14,7240.13,70510.42,3
638,973,243,227,40,56,4,8,Delivered,44,562.93,43139.86,34846.97,4
639,35,219,175,53,127,99,33,Delivered,104,2914.25,29807.36,68886.38,1
640,999,6,81,119,171,38,39,In Transit,430,2629.62,26900.86,4986.62,1
641,538,458,282,77,129,73,9,Delivered,484,2679.3,27475.45,18150.31,3
642,750,109,57,36,88,72,22,Delivered,404,1393.34,13085.67,65710.7,5
643,1038,351,135,67,36,34,9,Delivered,315,463.4,10734.69,69036.06,0
644,374,409,238,86,6,51,31,Delivered,118,3998.2,22699.21,44571.13,2
645,557,66,217,89,74,31,34,In Transit,322,1112.72,31836.22,5703.87,3
646,233,10,227,20,46,83,4,Delivered,3,3228.72,32729.81,49043.27,2
647,705,202,26,28,151,37,46,In Transit,242,1827.37,26395.58,68719.26,2
648,563,282,187,57,20,96,14,Delivered,158,3171.98,41143.59,31099.73,3
649,939,389,118,3,181,44,8,Delivered,428,3848.21,46162.47,11537.79,0
650,887,214,197,86,166,59,41,Delivered,317,973.93,11145.01,36339.14,0
651,726,68,116,108,35,92,35,Delivered,457,73.56,37004.84,48190.05,5
652,76,247,102,37,162,18,22,Delivered,340,1399.14,12010.07,66091.66,1
653,439,354,163,102,178,25,6,In Transit,204,4806.59,42334.32,71669.37,0
654,699,327,178,18,47,10,33,In Transit,397,919.63,25617.1,49959.08,0
